d_m,d_nm,d_hat,xi_m,z_hat,z_m,rho_norm,depletion
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.41185296e+00,1.70592648e-07,9.97826929e-01,2.17307087e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.41485371e+00,1.70742686e-07,9.97839917e-01,2.16008312e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.41785446e+00,1.70892723e-07,9.97852827e-01,2.14717292e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.42085521e+00,1.71042761e-07,9.97865660e-01,2.13433980e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.42385596e+00,1.71192798e-07,9.97878417e-01,2.12158331e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.42685671e+00,1.71342836e-07,9.97891097e-01,2.10890300e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.42985746e+00,1.71492873e-07,9.97903702e-01,2.09629840e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.43285821e+00,1.71642911e-07,9.97916231e-01,2.08376907e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.43585896e+00,1.71792948e-07,9.97928685e-01,2.07131457e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.43885971e+00,1.71942986e-07,9.97941066e-01,2.05893443e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.44186047e+00,1.72093023e-07,9.97953372e-01,2.04662822e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.44486122e+00,1.72243061e-07,9.97965604e-01,2.03439551e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.44786197e+00,1.72393098e-07,9.97977764e-01,2.02223584e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.45086272e+00,1.72543136e-07,9.97989851e-01,2.01014879e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.45386347e+00,1.72693173e-07,9.98001866e-01,1.99813393e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.45686422e+00,1.72843211e-07,9.98013809e-01,1.98619082e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.45986497e+00,1.72993248e-07,9.98025681e-01,1.97431903e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.46286572e+00,1.73143286e-07,9.98037482e-01,1.96251815e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.46586647e+00,1.73293323e-07,9.98049212e-01,1.95078774e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.46886722e+00,1.73443361e-07,9.98060873e-01,1.93912739e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.47186797e+00,1.73593398e-07,9.98072463e-01,1.92753669e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.47486872e+00,1.73743436e-07,9.98083985e-01,1.91601521e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.47786947e+00,1.73893473e-07,9.98095437e-01,1.90456254e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.48087022e+00,1.74043511e-07,9.98106822e-01,1.89317827e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.48387097e+00,1.74193548e-07,9.98118138e-01,1.88186200e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.48687172e+00,1.74343586e-07,9.98129387e-01,1.87061332e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.48987247e+00,1.74493623e-07,9.98140568e-01,1.85943183e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.49287322e+00,1.74643661e-07,9.98151683e-01,1.84831712e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.49587397e+00,1.74793698e-07,9.98162731e-01,1.83726880e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.49887472e+00,1.74943736e-07,9.98173714e-01,1.82628648e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.50187547e+00,1.75093773e-07,9.98184630e-01,1.81536975e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.50487622e+00,1.75243811e-07,9.98195482e-01,1.80451823e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.50787697e+00,1.75393848e-07,9.98206268e-01,1.79373153e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.51087772e+00,1.75543886e-07,9.98216991e-01,1.78300927e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.51387847e+00,1.75693923e-07,9.98227649e-01,1.77235105e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.51687922e+00,1.75843961e-07,9.98238243e-01,1.76175650e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.51987997e+00,1.75993998e-07,9.98248775e-01,1.75122524e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.52288072e+00,1.76144036e-07,9.98259243e-01,1.74075689e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.52588147e+00,1.76294074e-07,9.98269649e-01,1.73035107e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.52888222e+00,1.76444111e-07,9.98279993e-01,1.72000742e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.53188297e+00,1.76594149e-07,9.98290274e-01,1.70972556e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.53488372e+00,1.76744186e-07,9.98300495e-01,1.69950512e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.53788447e+00,1.76894224e-07,9.98310654e-01,1.68934573e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.54088522e+00,1.77044261e-07,9.98320753e-01,1.67924705e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.54388597e+00,1.77194299e-07,9.98330791e-01,1.66920869e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.54688672e+00,1.77344336e-07,9.98340770e-01,1.65923030e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.54988747e+00,1.77494374e-07,9.98350688e-01,1.64931153e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.55288822e+00,1.77644411e-07,9.98360548e-01,1.63945201e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.55588897e+00,1.77794449e-07,9.98370349e-01,1.62965140e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.55888972e+00,1.77944486e-07,9.98380091e-01,1.61990935e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.56189047e+00,1.78094524e-07,9.98389775e-01,1.61022550e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.56489122e+00,1.78244561e-07,9.98399400e-01,1.60059950e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.56789197e+00,1.78394599e-07,9.98408969e-01,1.59103102e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.57089272e+00,1.78544636e-07,9.98418480e-01,1.58151971e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.57389347e+00,1.78694674e-07,9.98427935e-01,1.57206522e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.57689422e+00,1.78844711e-07,9.98437333e-01,1.56266723e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.57989497e+00,1.78994749e-07,9.98446675e-01,1.55332538e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.58289572e+00,1.79144786e-07,9.98455961e-01,1.54403936e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.58589647e+00,1.79294824e-07,9.98465191e-01,1.53480882e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.58889722e+00,1.79444861e-07,9.98474367e-01,1.52563343e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.59189797e+00,1.79594899e-07,9.98483487e-01,1.51651287e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.59489872e+00,1.79744936e-07,9.98492553e-01,1.50744680e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.59789947e+00,1.79894974e-07,9.98501565e-01,1.49843491e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.60090023e+00,1.80045011e-07,9.98510523e-01,1.48947687e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.60390098e+00,1.80195049e-07,9.98519428e-01,1.48057236e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.60690173e+00,1.80345086e-07,9.98528279e-01,1.47172105e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.60990248e+00,1.80495124e-07,9.98537077e-01,1.46292264e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.61290323e+00,1.80645161e-07,9.98545823e-01,1.45417680e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.61590398e+00,1.80795199e-07,9.98554517e-01,1.44548323e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.61890473e+00,1.80945236e-07,9.98563158e-01,1.43684160e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.62190548e+00,1.81095274e-07,9.98571748e-01,1.42825162e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.62490623e+00,1.81245311e-07,9.98580287e-01,1.41971297e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.62790698e+00,1.81395349e-07,9.98588775e-01,1.41122535e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.63090773e+00,1.81545386e-07,9.98597212e-01,1.40278845e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.63390848e+00,1.81695424e-07,9.98605598e-01,1.39440197e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.63690923e+00,1.81845461e-07,9.98613934e-01,1.38606560e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.63990998e+00,1.81995499e-07,9.98622221e-01,1.37777906e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.64291073e+00,1.82145536e-07,9.98630458e-01,1.36954204e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.64591148e+00,1.82295574e-07,9.98638646e-01,1.36135425e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.64891223e+00,1.82445611e-07,9.98646785e-01,1.35321539e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.65191298e+00,1.82595649e-07,9.98654875e-01,1.34512517e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.65491373e+00,1.82745686e-07,9.98662917e-01,1.33708330e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.65791448e+00,1.82895724e-07,9.98670911e-01,1.32908950e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.66091523e+00,1.83045761e-07,9.98678857e-01,1.32114347e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.66391598e+00,1.83195799e-07,9.98686755e-01,1.31324493e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.66691673e+00,1.83345836e-07,9.98694606e-01,1.30539360e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.66991748e+00,1.83495874e-07,9.98702411e-01,1.29758919e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.67291823e+00,1.83645911e-07,9.98710169e-01,1.28983143e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.67591898e+00,1.83795949e-07,9.98717880e-01,1.28212004e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.67891973e+00,1.83945986e-07,9.98725545e-01,1.27445474e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.68192048e+00,1.84096024e-07,9.98733165e-01,1.26683526e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.68492123e+00,1.84246062e-07,9.98740739e-01,1.25926131e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.68792198e+00,1.84396099e-07,9.98748267e-01,1.25173264e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.69092273e+00,1.84546137e-07,9.98755751e-01,1.24424897e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.69392348e+00,1.84696174e-07,9.98763190e-01,1.23681003e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.69692423e+00,1.84846212e-07,9.98770584e-01,1.22941556e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.69992498e+00,1.84996249e-07,9.98777935e-01,1.22206528e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.70292573e+00,1.85146287e-07,9.98785241e-01,1.21475894e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.70592648e+00,1.85296324e-07,9.98792504e-01,1.20749628e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.70892723e+00,1.85446362e-07,9.98799723e-01,1.20027703e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.71192798e+00,1.85596399e-07,9.98806899e-01,1.19310093e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.71492873e+00,1.85746437e-07,9.98814032e-01,1.18596772e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.71792948e+00,1.85896474e-07,9.98821123e-01,1.17887716e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.72093023e+00,1.86046512e-07,9.98828171e-01,1.17182899e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.72393098e+00,1.86196549e-07,9.98835177e-01,1.16482294e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.72693173e+00,1.86346587e-07,9.98842141e-01,1.15785878e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.72993248e+00,1.86496624e-07,9.98849064e-01,1.15093625e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.73293323e+00,1.86646662e-07,9.98855945e-01,1.14405511e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.73593398e+00,1.86796699e-07,9.98862785e-01,1.13721509e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.73893473e+00,1.86946737e-07,9.98869584e-01,1.13041597e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.74193548e+00,1.87096774e-07,9.98876342e-01,1.12365750e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.74493623e+00,1.87246812e-07,9.98883061e-01,1.11693943e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.74793698e+00,1.87396849e-07,9.98889738e-01,1.11026152e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.75093773e+00,1.87546887e-07,9.98896376e-01,1.10362354e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.75393848e+00,1.87696924e-07,9.98902975e-01,1.09702524e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.75693923e+00,1.87846962e-07,9.98909534e-01,1.09046639e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.75993998e+00,1.87996999e-07,9.98916053e-01,1.08394675e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.76294074e+00,1.88147037e-07,9.98922534e-01,1.07746609e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.76594149e+00,1.88297074e-07,9.98928976e-01,1.07102417e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.76894224e+00,1.88447112e-07,9.98935379e-01,1.06462077e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.77194299e+00,1.88597149e-07,9.98941744e-01,1.05825565e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.77494374e+00,1.88747187e-07,9.98948071e-01,1.05192859e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.77794449e+00,1.88897224e-07,9.98954361e-01,1.04563936e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.78094524e+00,1.89047262e-07,9.98960612e-01,1.03938773e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.78394599e+00,1.89197299e-07,9.98966827e-01,1.03317348e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.78694674e+00,1.89347337e-07,9.98973004e-01,1.02699638e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.78994749e+00,1.89497374e-07,9.98979144e-01,1.02085622e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.79294824e+00,1.89647412e-07,9.98985247e-01,1.01475277e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.79594899e+00,1.89797449e-07,9.98991314e-01,1.00868582e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.79894974e+00,1.89947487e-07,9.98997345e-01,1.00265514e-03
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.80195049e+00,1.90097524e-07,9.99003339e-01,9.96660520e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.80495124e+00,1.90247562e-07,9.99009298e-01,9.90701745e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.80795199e+00,1.90397599e-07,9.99015221e-01,9.84778600e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.81095274e+00,1.90547637e-07,9.99021109e-01,9.78890873e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.81395349e+00,1.90697674e-07,9.99026962e-01,9.73038351e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.81695424e+00,1.90847712e-07,9.99032779e-01,9.67220826e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.81995499e+00,1.90997749e-07,9.99038562e-01,9.61438087e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.82295574e+00,1.91147787e-07,9.99044310e-01,9.55689928e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.82595649e+00,1.91297824e-07,9.99050024e-01,9.49976141e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.82895724e+00,1.91447862e-07,9.99055703e-01,9.44296522e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.83195799e+00,1.91597899e-07,9.99061349e-01,9.38650867e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.83495874e+00,1.91747937e-07,9.99066961e-01,9.33038973e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.83795949e+00,1.91897974e-07,9.99072539e-01,9.27460638e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.84096024e+00,1.92048012e-07,9.99078084e-01,9.21915662e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.84396099e+00,1.92198050e-07,9.99083596e-01,9.16403845e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.84696174e+00,1.92348087e-07,9.99089075e-01,9.10924991e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.84996249e+00,1.92498125e-07,9.99094521e-01,9.05478901e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.85296324e+00,1.92648162e-07,9.99099935e-01,9.00065381e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.85596399e+00,1.92798200e-07,9.99105316e-01,8.94684236e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.85896474e+00,1.92948237e-07,9.99110665e-01,8.89335272e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.86196549e+00,1.93098275e-07,9.99115982e-01,8.84018298e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.86496624e+00,1.93248312e-07,9.99121267e-01,8.78733123e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.86796699e+00,1.93398350e-07,9.99126520e-01,8.73479556e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.87096774e+00,1.93548387e-07,9.99131743e-01,8.68257409e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.87396849e+00,1.93698425e-07,9.99136934e-01,8.63066494e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.87696924e+00,1.93848462e-07,9.99142093e-01,8.57906625e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.87996999e+00,1.93998500e-07,9.99147222e-01,8.52777617e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.88297074e+00,1.94148537e-07,9.99152321e-01,8.47679284e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.88597149e+00,1.94298575e-07,9.99157389e-01,8.42611445e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.88897224e+00,1.94448612e-07,9.99162426e-01,8.37573917e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.89197299e+00,1.94598650e-07,9.99167433e-01,8.32566518e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.89497374e+00,1.94748687e-07,9.99172411e-01,8.27589070e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.89797449e+00,1.94898725e-07,9.99177359e-01,8.22641393e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.90097524e+00,1.95048762e-07,9.99182277e-01,8.17723309e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.90397599e+00,1.95198800e-07,9.99187165e-01,8.12834642e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.90697674e+00,1.95348837e-07,9.99192025e-01,8.07975216e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.90997749e+00,1.95498875e-07,9.99196855e-01,8.03144857e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.91297824e+00,1.95648912e-07,9.99201657e-01,7.98343391e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.91597899e+00,1.95798950e-07,9.99206429e-01,7.93570645e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.91897974e+00,1.95948987e-07,9.99211174e-01,7.88826448e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.92198050e+00,1.96099025e-07,9.99215889e-01,7.84110629e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.92498125e+00,1.96249062e-07,9.99220577e-01,7.79423020e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.92798200e+00,1.96399100e-07,9.99225237e-01,7.74763451e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.93098275e+00,1.96549137e-07,9.99229868e-01,7.70131755e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.93398350e+00,1.96699175e-07,9.99234472e-01,7.65527766e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.93698425e+00,1.96849212e-07,9.99239049e-01,7.60951318e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.93998500e+00,1.96999250e-07,9.99243598e-01,7.56402247e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.94298575e+00,1.97149287e-07,9.99248120e-01,7.51880389e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.94598650e+00,1.97299325e-07,9.99252614e-01,7.47385582e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.94898725e+00,1.97449362e-07,9.99257082e-01,7.42917664e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.95198800e+00,1.97599400e-07,9.99261524e-01,7.38476475e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.95498875e+00,1.97749437e-07,9.99265938e-01,7.34061855e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.95798950e+00,1.97899475e-07,9.99270326e-01,7.29673645e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.96099025e+00,1.98049512e-07,9.99274688e-01,7.25311688e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.96399100e+00,1.98199550e-07,9.99279024e-01,7.20975828e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.96699175e+00,1.98349587e-07,9.99283334e-01,7.16665907e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.96999250e+00,1.98499625e-07,9.99287618e-01,7.12381771e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.97299325e+00,1.98649662e-07,9.99291877e-01,7.08123267e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.97599400e+00,1.98799700e-07,9.99296110e-01,7.03890241e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.97899475e+00,1.98949737e-07,9.99300317e-01,6.99682541e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.98199550e+00,1.99099775e-07,9.99304500e-01,6.95500016e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.98499625e+00,1.99249812e-07,9.99308657e-01,6.91342515e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.98799700e+00,1.99399850e-07,9.99312790e-01,6.87209890e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.99099775e+00,1.99549887e-07,9.99316898e-01,6.83101991e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.99399850e+00,1.99699925e-07,9.99320981e-01,6.79018670e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,3.99699925e+00,1.99849962e-07,9.99325040e-01,6.74959782e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.00000000e+00,2.00000000e-07,9.99329075e-01,6.70925180e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.00300075e+00,2.00150038e-07,9.99333085e-01,6.66914720e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.00600150e+00,2.00300075e-07,9.99337072e-01,6.62928256e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.00900225e+00,2.00450113e-07,9.99341034e-01,6.58965646e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.01200300e+00,2.00600150e-07,9.99344973e-01,6.55026747e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.01500375e+00,2.00750188e-07,9.99348889e-01,6.51111418e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.01800450e+00,2.00900225e-07,9.99352780e-01,6.47219518e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.02100525e+00,2.01050263e-07,9.99356649e-01,6.43350906e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.02400600e+00,2.01200300e-07,9.99360495e-01,6.39505445e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.02700675e+00,2.01350338e-07,9.99364317e-01,6.35682996e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.03000750e+00,2.01500375e-07,9.99368117e-01,6.31883421e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.03300825e+00,2.01650413e-07,9.99371893e-01,6.28106583e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.03600900e+00,2.01800450e-07,9.99375648e-01,6.24352347e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.03900975e+00,2.01950488e-07,9.99379379e-01,6.20620579e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.04201050e+00,2.02100525e-07,9.99383089e-01,6.16911143e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.04501125e+00,2.02250563e-07,9.99386776e-01,6.13223907e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.04801200e+00,2.02400600e-07,9.99390441e-01,6.09558737e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,4.05101275e+00,2.02550638e-07,9.99394084e-01,6.05915503e-04
